ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,6294.4929,0.33,0.01,5.963,0.3,20,0.24,4.4,0.15,3792,27,0.2
0.1,5869.9303,,,,,,,,,,,
0.25,5186.5044,,,,,,,,,,,
0.5,4460.2631,,,,,,,,,,,
0.6,3954.4635,,,,,,,,,,,
0.75,3619.0753,,,,,,,,,,,
1,2956.5052,,,,,,,,,,,
1.5,2217.0067,,,,,,,,,,,
2.5,1426.1485,,,,,,,,,,,
5,1462.6405,,,,,,,,,,,
7.5,1372.2889,,,,,,,,,,,
9,1328.1524,,,,,,,,,,,
10,1290.9618,,,,,,,,,,,
