ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,24630.8998,0.22,0.012,6.89,0.36,8.88,0.037,135,1.4,16372,68,0.08
0.1,22100.2061,,,,,,,,,,,
0.25,19058.43,,,,,,,,,,,
0.5,15173.2297,,,,,,,,,,,
0.6,14099.6046,,,,,,,,,,,
0.75,11354.2108,,,,,,,,,,,
1,7322.5786,,,,,,,,,,,
1.5,3208.1328,,,,,,,,,,,
2.5,2982.5802,,,,,,,,,,,
5,2351.2575,,,,,,,,,,,
7.5,2366.2592,,,,,,,,,,,
9,2253.2064,,,,,,,,,,,
10,2309.2707,,,,,,,,,,,
