ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,28184.6487,0.32,0.011,6.1,0.33,14.8,0.088,140,2.1,12730,76,0.086
0.1,25969.3145,,,,,,,,,,,
0.25,22251.7809,,,,,,,,,,,
0.5,16798.7613,,,,,,,,,,,
0.6,14578.102,,,,,,,,,,,
0.75,11455.0439,,,,,,,,,,,
1,7543.3746,,,,,,,,,,,
1.5,4048.7553,,,,,,,,,,,
2.5,2946.402,,,,,,,,,,,
5,2601.6511,,,,,,,,,,,
7.5,2547.0916,,,,,,,,,,,
9,2489.6801,,,,,,,,,,,
10,2510.6765,,,,,,,,,,,
