ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,15769.8582,0.33,0.011,6.9,0.42,9.55,0.075,91,1.2,10191,80,0.115
0.1,14524.8066,,,,,,,,,,,
0.25,12298.9269,,,,,,,,,,,
0.5,8385.6252,,,,,,,,,,,
0.6,7290.4572,,,,,,,,,,,
0.75,5204.5095,,,,,,,,,,,
1,3323.83,,,,,,,,,,,
1.5,2429.3314,,,,,,,,,,,
2.5,2114.499,,,,,,,,,,,
5,2047.6061,,,,,,,,,,,
7.5,1953.0624,,,,,,,,,,,
9,2014.5847,,,,,,,,,,,
10,1877.7988,,,,,,,,,,,
