ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,16691.4071,0.289,0.012,6.696,0.39,2.51,0.019,45,0.39,11540,51,0.09
0.1,14868.5188,,,,,,,,,,,
0.25,13605.3141,,,,,,,,,,,
0.5,10112.0503,,,,,,,,,,,
0.6,7691.7989,,,,,,,,,,,
0.75,5346.5269,,,,,,,,,,,
1,4248.5789,,,,,,,,,,,
1.5,2753.6519,,,,,,,,,,,
2.5,1778.9076,,,,,,,,,,,
5,1585.1533,,,,,,,,,,,
7.5,1575.9541,,,,,,,,,,,
9,1580.8441,,,,,,,,,,,
10,1529.0048,,,,,,,,,,,
