ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,9423.2675,0.24,0.0088,6.152,0.32,13,0.066,15,0.23,5222,26,0.09
0.1,9633.405,,,,,,,,,,,
0.25,9516.4138,,,,,,,,,,,
0.5,7993.5536,,,,,,,,,,,
0.6,8771.2536,,,,,,,,,,,
0.75,6791.4638,,,,,,,,,,,
1,5925.0965,,,,,,,,,,,
1.5,6053.782,,,,,,,,,,,
2.5,3225.1718,,,,,,,,,,,
5,1959.2066,,,,,,,,,,,
7.5,1835.0406,,,,,,,,,,,
9,1868.979,,,,,,,,,,,
10,1749.0518,,,,,,,,,,,
