ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,26697.2251,0.328,0.0054,5.1,0.14,19,0.11,83,0.65,13110,78,0.085
0.1,25575.0801,,,,,,,,,,,
0.25,22027.5277,,,,,,,,,,,
0.5,16204.7726,,,,,,,,,,,
0.6,15197.5137,,,,,,,,,,,
0.75,11580.5379,,,,,,,,,,,
1,6447.6064,,,,,,,,,,,
1.5,3286.7841,,,,,,,,,,,
2.5,2725.1743,,,,,,,,,,,
5,2623.5716,,,,,,,,,,,
7.5,2454.6499,,,,,,,,,,,
9,2405.1462,,,,,,,,,,,
10,2378.3525,,,,,,,,,,,
