ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,17973.4209,0.27,0.02,6.93,0.58,9.02,0.059,82,1,11545,75,0.09
0.1,16435.8928,,,,,,,,,,,
0.25,14572.2635,,,,,,,,,,,
0.5,10816.582,,,,,,,,,,,
0.6,9386.4772,,,,,,,,,,,
0.75,6468.3315,,,,,,,,,,,
1,3680.2823,,,,,,,,,,,
1.5,2144.9439,,,,,,,,,,,
2.5,1979.4047,,,,,,,,,,,
5,1795.8362,,,,,,,,,,,
7.5,1788.905,,,,,,,,,,,
9,1682.4608,,,,,,,,,,,
10,1696.3288,,,,,,,,,,,
