ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,16997.9174,0.22,0.0069,5.215,0.24,11.6,0.084,77,1.2,9546,84,0.105
0.1,16063.56,,,,,,,,,,,
0.25,14737.5649,,,,,,,,,,,
0.5,12977.0616,,,,,,,,,,,
0.6,11687.4331,,,,,,,,,,,
0.75,10026.0627,,,,,,,,,,,
1,7144.4742,,,,,,,,,,,
1.5,4463.512,,,,,,,,,,,
2.5,2486.8394,,,,,,,,,,,
5,2000.5161,,,,,,,,,,,
7.5,1903.931,,,,,,,,,,,
9,1880.9007,,,,,,,,,,,
10,1921.3886,,,,,,,,,,,
