ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,25379.1047,0.27,0.011,6,0.38,13.2,0.092,34,0.53,15239,105,0.095
0.1,23530.5168,,,,,,,,,,,
0.25,20467.5892,,,,,,,,,,,
0.5,15217.3189,,,,,,,,,,,
0.6,13618.7246,,,,,,,,,,,
0.75,10420.3313,,,,,,,,,,,
1,6126.2399,,,,,,,,,,,
1.5,3358.3276,,,,,,,,,,,
2.5,2882.4136,,,,,,,,,,,
5,2558.789,,,,,,,,,,,
7.5,2321.5187,,,,,,,,,,,
9,2242.1135,,,,,,,,,,,
10,2415.2258,,,,,,,,,,,
