ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,12665.7448,0.308,0.016,7.393,0.52,9.44,0.085,43,0.65,7941,71,0.115
0.1,11781.4194,,,,,,,,,,,
0.25,10337.6285,,,,,,,,,,,
0.5,8252.2293,,,,,,,,,,,
0.6,7254.0117,,,,,,,,,,,
0.75,6128.5383,,,,,,,,,,,
1,4321.9595,,,,,,,,,,,
1.5,2630.979,,,,,,,,,,,
2.5,1939.4178,,,,,,,,,,,
5,1668.7984,,,,,,,,,,,
7.5,1709.2236,,,,,,,,,,,
9,1684.88,,,,,,,,,,,
10,1720.1549,,,,,,,,,,,
