ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,21928.1452,0.32,0.01,5.5,0.34,15.6,0.074,42,0.37,13382,55,0.1
0.1,20009.3375,,,,,,,,,,,
0.25,17268.4294,,,,,,,,,,,
0.5,13484.9511,,,,,,,,,,,
0.6,11179.6179,,,,,,,,,,,
0.75,8243.2312,,,,,,,,,,,
1,4493.7394,,,,,,,,,,,
1.5,3039.9739,,,,,,,,,,,
2.5,2740.7029,,,,,,,,,,,
5,2579.3154,,,,,,,,,,,
7.5,2346.5874,,,,,,,,,,,
9,2330.8932,,,,,,,,,,,
10,2247.0038,,,,,,,,,,,
