ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,20383.8516,0.288,0.0054,5.1,0.14,19,0.14,72,0.62,13259,79,0.09
0.1,18995.337,,,,,,,,,,,
0.25,16763.8806,,,,,,,,,,,
0.5,11615.1913,,,,,,,,,,,
0.6,10030.5754,,,,,,,,,,,
0.75,7331.4881,,,,,,,,,,,
1,4061.0413,,,,,,,,,,,
1.5,2655.6738,,,,,,,,,,,
2.5,2260.8097,,,,,,,,,,,
5,1972.6642,,,,,,,,,,,
7.5,2051.5138,,,,,,,,,,,
9,1987.46,,,,,,,,,,,
10,1960.518,,,,,,,,,,,
