ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,15798.8304,0.23,0.012,6.397,0.43,10.6,0.075,84,1,9978,71,0.115
0.1,14666.0693,,,,,,,,,,,
0.25,13099.7687,,,,,,,,,,,
0.5,10044.305,,,,,,,,,,,
0.6,9084.5455,,,,,,,,,,,
0.75,8004.4888,,,,,,,,,,,
1,5458.1021,,,,,,,,,,,
1.5,3051.5802,,,,,,,,,,,
2.5,2079.7723,,,,,,,,,,,
5,1919.9074,,,,,,,,,,,
7.5,1961.1187,,,,,,,,,,,
9,1907.7671,,,,,,,,,,,
10,1946.5044,,,,,,,,,,,
