ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,16773.0046,0.35,0.014,6.5,0.48,17,0.13,17,0.24,8471,50,0.055
0.1,15397.4168,,,,,,,,,,,
0.25,13909.7699,,,,,,,,,,,
0.5,9989.1632,,,,,,,,,,,
0.6,8978.2925,,,,,,,,,,,
0.75,7186.4077,,,,,,,,,,,
1,4382.2247,,,,,,,,,,,
1.5,2369.3729,,,,,,,,,,,
2.5,1199.0487,,,,,,,,,,,
5,1113.9137,,,,,,,,,,,
7.5,1010.7884,,,,,,,,,,,
9,985.1753,,,,,,,,,,,
10,931.2240,,,,,,,,,,,
