ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,17293.5593,0.22,0.012,6.397,0.43,11,0.063,100,0.81,10429,59,0.11
0.1,15895.0359,,,,,,,,,,,
0.25,14106.805,,,,,,,,,,,
0.5,11078.3728,,,,,,,,,,,
0.6,9971.7586,,,,,,,,,,,
0.75,8639.4858,,,,,,,,,,,
1,6317.1056,,,,,,,,,,,
1.5,3265.1541,,,,,,,,,,,
2.5,2277.8552,,,,,,,,,,,
5,2063.5856,,,,,,,,,,,
7.5,2001.7433,,,,,,,,,,,
9,1951.7716,,,,,,,,,,,
10,1882.3197,,,,,,,,,,,
