ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,7958.0704,0.29,0.016,7.393,0.52,8.87,0.047,17,0.21,5259,27,0.08
0.1,8122.2758,,,,,,,,,,,
0.25,7910.3745,,,,,,,,,,,
0.5,7884.5612,,,,,,,,,,,
0.6,8025.7308,,,,,,,,,,,
0.75,7696.2625,,,,,,,,,,,
1,7149.713,,,,,,,,,,,
1.5,5995.4369,,,,,,,,,,,
2.5,4916.7153,,,,,,,,,,,
5,3654.2575,,,,,,,,,,,
7.5,3002.815,,,,,,,,,,,
9,3126.6967,,,,,,,,,,,
10,2915.2735,,,,,,,,,,,
