ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,13106.3918,0.32,0.0088,6.508,0.32,10,0.051,46,0.46,8573,43,0.09
0.1,11879.209,,,,,,,,,,,
0.25,10220.5848,,,,,,,,,,,
0.5,6829.7313,,,,,,,,,,,
0.6,5163.4152,,,,,,,,,,,
0.75,4063.1551,,,,,,,,,,,
1,1707.0426,,,,,,,,,,,
1.5,1333.8687,,,,,,,,,,,
2.5,1272.5769,,,,,,,,,,,
5,1242.8688,,,,,,,,,,,
7.5,1249.4172,,,,,,,,,,,
9,1081.6063,,,,,,,,,,,
10,1239.7903,,,,,,,,,,,
