ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,27230.0249,0.358,0.0054,5.1,0.14,76,0.46,113,1.4,10654,47,0.095
0.1,24927.5526,,,,,,,,,,,
0.25,21352.6865,,,,,,,,,,,
0.5,17108.3865,,,,,,,,,,,
0.6,15557.2143,,,,,,,,,,,
0.75,13168.826,,,,,,,,,,,
1,7578.4289,,,,,,,,,,,
1.5,3732.5957,,,,,,,,,,,
2.5,2919.2858,,,,,,,,,,,
5,2848.2196,,,,,,,,,,,
7.5,2626.0025,,,,,,,,,,,
9,2544.6458,,,,,,,,,,,
10,2575.3388,,,,,,,,,,,
