ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,26238.5618,0.31,0.01,5.7,0.39,15.2,0.086,94,1.1,13189,74,0.08
0.1,24220.2969,,,,,,,,,,,
0.25,21350.9344,,,,,,,,,,,
0.5,15262.2279,,,,,,,,,,,
0.6,13328.6087,,,,,,,,,,,
0.75,11670.6041,,,,,,,,,,,
1,6232.2683,,,,,,,,,,,
1.5,3586.929,,,,,,,,,,,
2.5,2802.8863,,,,,,,,,,,
5,2418.7647,,,,,,,,,,,
7.5,2367.3337,,,,,,,,,,,
9,2257.4628,,,,,,,,,,,
10,2216.858,,,,,,,,,,,
