ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,15051.5037,0.36,0.016,6.92,0.47,9.83,0.066,57,0.78,9728,65,0.11
0.1,12962.6552,,,,,,,,,,,
0.25,10958.6654,,,,,,,,,,,
0.5,6472.9591,,,,,,,,,,,
0.6,5089.2568,,,,,,,,,,,
0.75,3195.0314,,,,,,,,,,,
1,2126.937,,,,,,,,,,,
1.5,1905.2284,,,,,,,,,,,
2.5,1779.4843,,,,,,,,,,,
5,1717.3714,,,,,,,,,,,
7.5,1668.7437,,,,,,,,,,,
9,1698.0107,,,,,,,,,,,
10,1810.3127,,,,,,,,,,,
