ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,13121.0272,0.279,0.0088,6.152,0.32,13.6,0.088,27,0.4,9881,47,0.125
0.1,12122.9789,,,,,,,,,,,
0.25,10591.8538,,,,,,,,,,,
0.5,9116.0752,,,,,,,,,,,
0.6,7835.0425,,,,,,,,,,,
0.75,5369.3917,,,,,,,,,,,
1,4232.9872,,,,,,,,,,,
1.5,2477.9299,,,,,,,,,,,
2.5,2265.9108,,,,,,,,,,,
5,1707.3807,,,,,,,,,,,
7.5,1822.3836,,,,,,,,,,,
9,1862.4875,,,,,,,,,,,
10,1724.4462,,,,,,,,,,,
