ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,17335.2988,0.32,0.017,6.956,0.49,11.1,0.078,60,0.71,8724,61,0.1
0.1,16457.3009,,,,,,,,,,,
0.25,14528.3668,,,,,,,,,,,
0.5,11036.4669,,,,,,,,,,,
0.6,9304.4109,,,,,,,,,,,
0.75,7617.7571,,,,,,,,,,,
1,4719.173,,,,,,,,,,,
1.5,2222.0731,,,,,,,,,,,
2.5,2027.2386,,,,,,,,,,,
5,1946.7006,,,,,,,,,,,
7.5,1907.1161,,,,,,,,,,,
9,1888.6912,,,,,,,,,,,
10,1882.5305,,,,,,,,,,,
