ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,10238.2366,0.216,0.0076,5.5,0.26,13.8,0.076,11,0.13,6230,34,0.08
0.5,10183.5258,,,,,,,,,,,
1,10037.4223,,,,,,,,,,,
2.5,9761.6134,,,,,,,,,,,
5,9641.7657,,,,,,,,,,,
7.5,9432.57,,,,,,,,,,,
10,9403.4851,,,,,,,,,,,
25,8614.1797,,,,,,,,,,,
50,8053.9287,,,,,,,,,,,
75,7278.1693,,,,,,,,,,,
90,6687.6364,,,,,,,,,,,
100,6292.0659,,,,,,,,,,,
