ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,15580.3365,0.291,0.011,6.63,0.35,6.5,0.03,84,0.76,13726,64,0.085
0.1,14715.8483,,,,,,,,,,,
0.25,13208.7941,,,,,,,,,,,
0.5,11314.3523,,,,,,,,,,,
0.6,10318.116,,,,,,,,,,,
0.75,9767.4105,,,,,,,,,,,
1,7547.8295,,,,,,,,,,,
1.5,5497.8159,,,,,,,,,,,
2.5,3770.876,,,,,,,,,,,
5,2594.0666,,,,,,,,,,,
7.5,2339.8535,,,,,,,,,,,
9,2185.5451,,,,,,,,,,,
10,2082.3211,,,,,,,,,,,
