ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,15214.3221,0.2,0.012,6.696,0.39,8.84,0.038,42,0.35,9144,40,0.095
0.1,14360.5458,,,,,,,,,,,
0.25,13284.3448,,,,,,,,,,,
0.5,11529.4298,,,,,,,,,,,
0.6,10188.5245,,,,,,,,,,,
0.75,9002.2534,,,,,,,,,,,
1,7545.8957,,,,,,,,,,,
1.5,4584.6392,,,,,,,,,,,
2.5,2241.7889,,,,,,,,,,,
5,1722.9098,,,,,,,,,,,
7.5,1593.4423,,,,,,,,,,,
9,1434.1414,,,,,,,,,,,
10,1564.3181,,,,,,,,,,,
