ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,14801.1136,0.37,0.0092,6.5,0.25,16.6,0.093,22,0.37,9370,35,0.14
0.1,13444.9781,,,,,,,,,,,
0.25,12930.1915,,,,,,,,,,,
0.5,9547.1947,,,,,,,,,,,
0.6,9243.0644,,,,,,,,,,,
0.75,7485.1060,,,,,,,,,,,
1,3917.9621,,,,,,,,,,,
1.5,2910.1499,,,,,,,,,,,
2.5,2698.8892,,,,,,,,,,,
5,2460.3295,,,,,,,,,,,
7.5,2592.8466,,,,,,,,,,,
9,2357.2570,,,,,,,,,,,
10,2245.5742,,,,,,,,,,,
