ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,13172.1531,0.37,0.01,5.5,0.34,26,1.4,6.5,0.22,8003,12,0.15
0.1,12344.7825,,,,,,,,,,,
0.25,10730.8204,,,,,,,,,,,
0.5,8164.2743,,,,,,,,,,,
0.6,7128.2704,,,,,,,,,,,
0.75,5435.0785,,,,,,,,,,,
1,3223.0822,,,,,,,,,,,
1.5,2466.9325,,,,,,,,,,,
2.5,2172.531,,,,,,,,,,,
5,2163.8762,,,,,,,,,,,
7.5,2108.1945,,,,,,,,,,,
9,1940.6758,,,,,,,,,,,
10,2044.2023,,,,,,,,,,,
