ratio,value,Vef_[fl],Vef_err,k,k_err,C_[nM],C_err,D_[um^2/s],D_err,a,a_err,y
0,18160.856,0.19,0.0069,5.215,0.24,12.2,0.056,96,0.86,11835,54,0.1
0.1,17232.1072,,,,,,,,,,,
0.25,15895.1423,,,,,,,,,,,
0.5,13257.1897,,,,,,,,,,,
0.6,12068.9034,,,,,,,,,,,
0.75,10279.4174,,,,,,,,,,,
1,7454.6637,,,,,,,,,,,
1.5,3916.6806,,,,,,,,,,,
2.5,2303.911,,,,,,,,,,,
5,2091.5653,,,,,,,,,,,
7.5,1936.269,,,,,,,,,,,
9,1971.7468,,,,,,,,,,,
10,1925.3139,,,,,,,,,,,
